-4.403373301029205322e-01	2.906636893749237061e-01	9.859503805637359619e-02	-2.394921779632568359e-01	-9.371188282966613770e-01	2.107140123844146729e-01	-5.163182020187377930e-01	-3.206634819507598877e-01	-1.475585401058197021e-01	1.914314478635787964e-01	5.070513486862182617e-01	6.021859645843505859e-01	6.670108437538146973e-02	-8.272460848093032837e-02	2.352927774190902710e-01	5.839380994439125061e-02	-9.859725087881088257e-02	1.819261163473129272e-01	-1.730909794569015503e-01	-1.480701863765716553e-01	-2.661829888820648193e-01	1.489085257053375244e-01	5.425260961055755615e-02	8.015989661216735840e-01	-2.020874172449111938e-01	2.081953175365924835e-02	-3.308853507041931152e-01	8.016280829906463623e-02	-9.255622625350952148e-01	-4.263487458229064941e-02	1.261935234069824219e+00	5.276176333427429199e-02
-5.794789791107177734e-01	3.501513004302978516e-01	5.957092642784118652e-01	-2.361206104978919029e-03	-1.440642029047012329e-01	-1.239983737468719482e-01	-1.136527508497238159e-01	-4.360817670822143555e-01	4.969162493944168091e-02	-1.802674829959869385e-01	7.216851115226745605e-01	4.321729838848114014e-01	-1.217732653021812439e-01	-2.403465360403060913e-01	-2.922559380531311035e-01	1.379877924919128418e-01	-1.995236724615097046e-01	-1.242830306291580200e-01	-1.339090289548039436e-03	1.729767918586730957e-01	3.192585408687591553e-01	-3.669629395008087158e-01	3.868710994720458984e-02	-6.485489755868911743e-02	-3.398328125476837158e-01	3.100873716175556183e-02	-4.238804429769515991e-02	-3.253510594367980957e-01	-2.368410862982273102e-02	2.835442423820495605e-01	-4.523623883724212646e-01	2.496173232793807983e-01
1.700253486633300781e-01	3.853284120559692383e-01	-7.835105061531066895e-03	-1.602961719036102295e-01	-1.245292067527770996e+00	-6.011593714356422424e-02	-9.080340713262557983e-02	4.431909024715423584e-01	-1.857621967792510986e-01	6.769365072250366211e-02	2.208154797554016113e-01	-2.352399080991744995e-01	7.866477221250534058e-02	4.807046651840209961e-01	4.626401960849761963e-01	-1.529303099960088730e-02	4.290634989738464355e-01	5.838558673858642578e-01	4.441633820533752441e-01	-5.752848088741302490e-02	-1.798424273729324341e-01	1.771910786628723145e-01	1.193840742111206055e+00	3.028630092740058899e-02	-6.728301644325256348e-01	1.099260076880455017e-01	2.853580117225646973e-01	-2.971320748329162598e-01	-9.976251125335693359e-01	2.525789439678192139e-01	8.962909132242202759e-02	7.360053807497024536e-02
-1.308990120887756348e-01	9.626518934965133667e-03	3.627072786912322044e-03	-1.714286208152770996e-01	4.079132899641990662e-02	-1.245187968015670776e-01	-4.431808739900588989e-02	-1.627735942602157593e-01	4.251967743039131165e-02	-1.338693946599960327e-01	-3.580216690897941589e-02	-7.263749092817306519e-02	-1.208819597959518433e-01	-9.470021724700927734e-02	6.047435477375984192e-02	-8.379721641540527344e-02	6.844791024923324585e-02	-1.956160962581634521e-01	-2.829117141664028168e-02	-1.333186626434326172e-01	9.384781867265701294e-02	-1.233848333358764648e-01	-7.659519463777542114e-02	7.370288670063018799e-02	-2.357145696878433228e-01	9.556371718645095825e-02	5.277277156710624695e-02	-1.344527155160903931e-01	1.228723898530006409e-01	-9.384286403656005859e-02	1.709250211715698242e-01	-2.338573634624481201e-01
9.817988872528076172e-01	8.422645926475524902e-01	-2.083709836006164551e-01	-9.756384044885635376e-02	-1.789308309555053711e+00	5.774545669555664062e-01	8.247314393520355225e-02	4.927066564559936523e-01	8.800349831581115723e-01	-1.425037980079650879e-01	6.946500390768051147e-02	-3.235417604446411133e-01	1.048254296183586121e-01	2.870363295078277588e-01	2.336107641458511353e-01	2.254369556903839111e-01	-2.734314501285552979e-01	4.798101782798767090e-01	4.030960798263549805e-01	1.380202919244766235e-01	2.080520391464233398e-01	-7.982999831438064575e-02	3.058475255966186523e-01	-2.259025275707244873e-01	-1.051397681236267090e+00	4.710039496421813965e-02	-1.426659226417541504e-01	2.344739250838756561e-02	-6.042245030403137207e-01	5.136720538139343262e-01	-4.353866577148437500e-01	3.726443275809288025e-02
1.105629205703735352e-01	4.247504286468029022e-03	-1.153360828757286072e-01	5.550159141421318054e-02	-7.349125575274229050e-03	1.667812317609786987e-01	-1.064466089010238647e-01	-1.566133201122283936e-01	-8.602018654346466064e-02	-1.032433211803436279e-01	1.032901182770729065e-02	-1.746645420789718628e-01	-1.371063198894262314e-02	5.738215893507003784e-02	-1.239420399069786072e-01	-9.415607899427413940e-02	-2.309265732765197754e-01	-1.752644032239913940e-01	-1.653102040290832520e-01	3.517299890518188477e-02	-5.899966508150100708e-02	-6.485731899738311768e-02	-2.367063313722610474e-01	1.890385150909423828e-02	-1.238149330019950867e-01	6.690485775470733643e-02	-1.423646360635757446e-01	-1.526371389627456665e-01	-5.204797163605690002e-02	7.723500579595565796e-02	-2.759238146245479584e-02	-2.057082951068878174e-01
1.257569789886474609e-01	-3.453869223594665527e-01	-5.407037958502769470e-02	-3.499400317668914795e-01	-3.472501412034034729e-02	2.961631119251251221e-01	4.359459877014160156e-01	2.263108640909194946e-01	-1.277263164520263672e-01	-1.857809871435165405e-01	-9.610834717750549316e-01	-6.327223777770996094e-01	2.476502209901809692e-01	-1.496027261018753052e-01	4.996063411235809326e-01	1.780929267406463623e-01	-1.547904778271913528e-02	2.874528765678405762e-01	-8.631954789161682129e-01	-4.273089766502380371e-01	-1.844961345195770264e-01	2.119497358798980713e-01	1.084488928318023682e-01	-1.511649012565612793e+00	1.406248062849044800e-01	-1.012517809867858887e-01	-1.310819745063781738e+00	3.067371845245361328e-01	4.773369133472442627e-01	-2.633245475590229034e-02	1.427322626113891602e-01	6.289118528366088867e-02
-6.484039127826690674e-02	-5.834871437400579453e-03	1.620786339044570923e-01	-1.967088431119918823e-01	-1.379687339067459106e-01	6.676712632179260254e-02	-1.091256439685821533e-01	2.845288515090942383e-01	5.286870151758193970e-02	1.967187821865081787e-01	-3.353656828403472900e-01	2.293309755623340607e-02	5.912057161331176758e-01	-1.616275012493133545e-01	-1.082171946763992310e-01	-1.006465852260589600e-01	4.891183078289031982e-01	3.183362483978271484e-01	-3.415843248367309570e-01	-3.406371176242828369e-02	3.052456676959991455e-01	-1.768891960382461548e-01	-5.166653916239738464e-02	-5.245981812477111816e-01	-3.647930324077606201e-01	-1.424794346094131470e-01	-1.128778606653213501e-01	1.957786977291107178e-01	2.794561684131622314e-01	-3.265462815761566162e-01	5.453075468540191650e-02	1.742325127124786377e-01
-5.676834657788276672e-02	6.714836508035659790e-02	-1.554820239543914795e-01	-1.687458008527755737e-01	-1.016396284103393555e-01	-5.794704705476760864e-02	-1.205157488584518433e-01	-1.816750764846801758e-01	-1.130973547697067261e-01	-6.867154501378536224e-03	-1.546183079481124878e-01	-1.308281719684600830e-01	-5.262685194611549377e-02	-1.038855761289596558e-01	1.604916155338287354e-02	-2.257181704044342041e-01	4.955614730715751648e-02	-1.997550874948501587e-01	-1.667014807462692261e-01	4.843618348240852356e-02	1.216753050684928894e-01	-9.815246611833572388e-02	3.434929251670837402e-02	-2.813428454101085663e-02	-8.621228486299514771e-02	-9.058826416730880737e-02	-1.091903001070022583e-01	-1.683041304349899292e-01	-3.973712399601936340e-02	-1.515062875114381313e-03	3.535934910178184509e-02	-2.051115185022354126e-01
-1.779374331235885620e-01	2.785890363156795502e-02	-6.117891147732734680e-02	7.789494842290878296e-02	-9.269975870847702026e-02	4.924618303775787354e-01	-3.237998783588409424e-01	-1.793883293867111206e-01	-5.124549865722656250e-01	-2.575681917369365692e-02	2.389537543058395386e-01	3.357392251491546631e-01	3.237299025058746338e-01	2.565225064754486084e-01	-2.332782447338104248e-01	1.384130772203207016e-02	-6.534962356090545654e-02	-3.336374461650848389e-01	2.667331099510192871e-01	2.125070542097091675e-01	4.956398010253906250e-01	6.504447013139724731e-02	2.175991386175155640e-01	-4.044213891029357910e-01	-2.748791575431823730e-01	-9.948756545782089233e-02	-1.810298264026641846e-01	3.565532863140106201e-01	-5.209870934486389160e-01	2.000645175576210022e-02	-2.644995748996734619e-01	2.354618906974792480e-01
